municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-15 16:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-15 17:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-15 18:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-15 19:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-15 20:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-15 21:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-15 22:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-15 23:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 00:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 01:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 02:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 03:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 04:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 05:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 06:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 07:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 08:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 09:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 10:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 11:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 12:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 13:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 14:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 15:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 16:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 17:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 18:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 19:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 20:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 21:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 22:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-16 23:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 00:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 01:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 02:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 03:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 04:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 05:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 06:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 07:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 08:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 09:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 10:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 11:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 12:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 13:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 14:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 15:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 16:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 17:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 18:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 19:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 20:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 21:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 22:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 23:00:00.0;0,79
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 23:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 23:40:00.0;3,35
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-17 23:50:00.0;2,56
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 00:00:00.0;0,98
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 00:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 01:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 02:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 02:50:00.0;4,37
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 03:00:00.0;4,33
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 03:10:00.0;1,18
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 03:20:00.0;0,59
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 03:30:00.0;0,59
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 03:40:00.0;0,59
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 03:50:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 04:00:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 04:30:00.0;2,36
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 04:40:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 04:50:00.0;0,98
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 05:00:00.0;0,59
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 05:30:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 05:40:00.0;0,59
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 05:50:00.0;0,59
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 06:00:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 06:10:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 06:20:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 06:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 07:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 08:20:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 08:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 09:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 10:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 11:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 12:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 13:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 14:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 15:20:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 15:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 16:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 17:30:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 17:40:00.0;0,79
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 17:50:00.0;0,98
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 18:00:00.0;0,59
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 18:10:00.0;1,77
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 18:20:00.0;0,79
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 18:30:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 18:40:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 18:50:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 19:00:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 19:10:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 19:30:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 19:40:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 19:50:00.0;0,39
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 20:10:00.0;0,20
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 20:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 21:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 22:30:00.0;0,00
CABREÚVA;350840502A;SP;Jacaré;-23,244;-47,06;2025-10-18 23:30:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 00:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 01:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 02:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 03:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 04:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 05:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 06:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 07:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 08:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 09:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 10:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 11:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 12:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 13:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 14:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 15:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 16:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 17:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 18:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 19:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 20:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 21:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 22:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-01 23:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 00:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 01:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 02:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 03:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 04:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 05:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 06:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 07:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 08:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 09:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 10:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 11:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 12:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 13:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 14:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 15:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 16:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 17:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 18:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 19:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 20:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 21:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 22:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-02 23:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 00:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 01:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 02:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 03:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 04:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 05:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 06:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 07:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 08:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 09:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 10:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 11:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 12:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 13:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 14:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 15:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 16:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 17:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 18:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 19:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 20:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 21:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 22:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-03 23:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 00:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 01:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 02:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 03:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 04:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 05:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 06:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 07:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 08:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 09:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 10:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 11:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 12:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 13:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 14:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 15:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 16:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 17:40:00.0;0,60
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 17:50:00.0;0,20
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 18:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 19:00:00.0;0,20
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 19:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 20:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 21:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 22:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-04 23:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 00:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 01:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 02:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 03:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 04:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 05:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 06:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 07:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 08:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 09:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 10:10:00.0;0,20
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 10:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 11:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 12:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 13:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 14:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 15:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 16:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 17:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 18:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 19:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 20:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 21:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 22:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-05 23:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 00:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 01:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 02:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 03:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 04:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 05:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 06:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 07:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 08:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 09:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 10:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 11:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 12:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 13:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 14:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 15:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 16:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 17:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 18:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 19:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 20:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 21:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 22:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-06 23:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 00:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 01:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 02:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 03:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 04:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 05:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 06:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 07:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 08:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 09:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 10:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 11:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 12:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 13:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 14:50:00.0;0,00
CABREÚVA;350840503A;SP;Bananal;-23,354;-47,082;2025-10-07 15:50:00.0;0,00
