municipio;codEstacao;uf;nomeEstacao;latitude;longitude;offset;datahora;sensor;valorMedida
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:10:25.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:13:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:15:35.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:18:05.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:20:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:20:40.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:23:15.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:25:45.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:28:20.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:30:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:30:55.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:33:25.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:36:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:38:35.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:40:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:41:05.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:43:40.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:46:10.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:48:45.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:50:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:51:20.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:53:50.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:56:25.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 04:59:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:00:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:00:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:01:30.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:04:05.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:06:40.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:09:10.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:10:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:11:45.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:14:20.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:16:50.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:19:25.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:20:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:22:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:24:30.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:27:05.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:29:40.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:30:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:32:10.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:34:45.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:37:20.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:39:50.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:40:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:42:25.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:45:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:47:30.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:50:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:50:05.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:52:40.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:55:10.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 05:57:45.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:00:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:00:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:00:20.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:02:50.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:05:25.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:08:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:10:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:10:30.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:13:05.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:15:40.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:18:10.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:20:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:20:45.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:23:15.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:25:50.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:28:25.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:30:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:30:55.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:33:30.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:36:05.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:38:35.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:40:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:41:10.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:43:45.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:46:15.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:48:50.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:50:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:51:25.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:53:55.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:56:30.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 06:59:05.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:00:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:00:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:01:35.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:04:10.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:06:45.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:09:15.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:10:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:11:50.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:14:25.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:16:55.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:19:30.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:20:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:22:05.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:24:35.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:27:10.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:29:45.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:30:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:32:15.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:34:50.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:37:25.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:39:55.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:40:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:42:30.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:45:05.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:47:35.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:50:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:50:10.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:52:40.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:55:15.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 07:57:50.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:00:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:00:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:00:20.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:02:55.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:05:30.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:08:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:10:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:10:35.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:13:10.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:15:40.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:18:15.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:20:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:20:50.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:23:20.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:25:55.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:28:30.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:30:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:31:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:33:35.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:36:10.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:38:40.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:40:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:41:15.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:43:50.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:46:20.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:48:55.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:50:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:51:30.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:54:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:56:35.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 08:59:10.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:00:00.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:00:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:01:40.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:04:15.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:06:50.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:09:20.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:10:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:11:55.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:14:30.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:17:00.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:19:35.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:20:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:22:05.0;nível;1,14
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:24:40.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:27:15.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:29:45.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:30:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:32:20.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:34:55.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:37:25.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:40:00.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:40:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:42:35.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:45:05.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:47:40.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:50:00.0;chuva;0,00
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:50:15.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:52:45.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:55:20.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 09:57:55.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 10:00:00.0;nível;1,15
CACHOEIRA PAULISTA;350860397H;SP;HIDRO CAMPBELL (TESTES);-22,674;-44,995534;0,00;2025-09-16 10:00:00.0;chuva;0,00
